ProductKey;ProductName;SubCategory;Category;StandardCost;Color;ListPrice;DaysToManufacture;ProductLine;ModelName;Photo;ProductDescription;StartDate
480;Patch Kit/8 Patches;Tires and Tubes;Accessories;0.86;NotSet;2.29;0;Sport;Patch kit;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/480.jpg;Includes 8 different size patches, glue and sandpaper.;2007-07-01
481;Racing Socks, M;Socks;Clothing;3.36;White;8.99;0;Road;Racing Socks;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/481.jpg;Thin, lightweight and durable with cuffs that stay up.;2007-07-01
482;Racing Socks, L;Socks;Clothing;3.36;White;8.99;0;Road;Racing Socks;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/482.jpg;Thin, lightweight and durable with cuffs that stay up.;2007-07-01
483;Hitch Rack - 4-Bike;Bike Racks;Accessories;44.88;NotSet;120.0;0;Sport;Hitch Rack - 4-Bike;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/483.jpg;"Carries 4 bikes securely; steel construction, fits 2"" receiver hitch.";2007-07-01
484;Bike Wash - Dissolver;Cleaners;Accessories;2.97;NotSet;7.95;0;Sport;Bike Wash;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/484.jpg;"Washes off the toughest road grime; dissolves grease, environmentally safe. 1-liter bottle.";2007-07-01
485;Fender Set - Mountain;Fenders;Accessories;8.22;NotSet;21.98;0;Mountain;Fender Set - Mountain;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/485.jpg;Clip-on fenders fit most mountain bikes.;2007-07-01
486;All-Purpose Bike Stand;Bike Stands;Accessories;59.47;NotSet;159.0;0;Mountain;All-Purpose Bike Stand;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/486.jpg;Perfect all-purpose bike stand for working on your bike at home. Quick-adjusting clamps and steel construction.;2007-07-01
487;Hydration Pack - 70 oz.;Hydration Packs;Accessories;20.57;Silver;54.99;0;Sport;Hydration Pack;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/487.jpg;Versatile 70 oz hydration pack offers extra storage, easy-fill access, and a waist belt.;2007-07-01
488;Short-Sleeve Classic Jersey, S;Jerseys;Clothing;41.57;Yellow;53.99;0;Sport;Short-Sleeve Classic Jersey;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/488.jpg;Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.;2007-07-01
489;Short-Sleeve Classic Jersey, M;Jerseys;Clothing;41.57;Yellow;53.99;0;Sport;Short-Sleeve Classic Jersey;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/489.jpg;Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.;2007-07-01
490;Short-Sleeve Classic Jersey, L;Jerseys;Clothing;41.57;Yellow;53.99;0;Sport;Short-Sleeve Classic Jersey;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/490.jpg;Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.;2007-07-01
491;Short-Sleeve Classic Jersey, XL;Jerseys;Clothing;41.57;Yellow;53.99;0;Sport;Short-Sleeve Classic Jersey;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/491.jpg;Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.;2007-07-01
492;HL Touring Frame - Yellow, 60;Touring Frames;Components;601.74;Yellow;1003.91;1;Touring;HL Touring Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/492.jpg;"The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.";2007-07-01
493;LL Touring Frame - Yellow, 62;Touring Frames;Components;199.85;Yellow;333.42;1;Touring;LL Touring Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/493.jpg;Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.;2007-07-01
494;HL Touring Frame - Yellow, 46;Touring Frames;Components;601.74;Yellow;1003.91;1;Touring;HL Touring Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/494.jpg;"The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.";2007-07-01
495;HL Touring Frame - Yellow, 50;Touring Frames;Components;601.74;Yellow;1003.91;1;Touring;HL Touring Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/495.jpg;"The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.";2007-07-01
496;HL Touring Frame - Yellow, 54;Touring Frames;Components;601.74;Yellow;1003.91;1;Touring;HL Touring Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/496.jpg;"The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.";2007-07-01
497;HL Touring Frame - Blue, 46;Touring Frames;Components;601.74;Blue;1003.91;1;Touring;HL Touring Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/497.jpg;"The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.";2007-07-01
498;HL Touring Frame - Blue, 50;Touring Frames;Components;601.74;Blue;1003.91;1;Touring;HL Touring Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/498.jpg;"The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.";2007-07-01
499;HL Touring Frame - Blue, 54;Touring Frames;Components;601.74;Blue;1003.91;1;Touring;HL Touring Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/499.jpg;"The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.";2007-07-01
500;HL Touring Frame - Blue, 60;Touring Frames;Components;601.74;Blue;1003.91;1;Touring;HL Touring Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/500.jpg;"The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.";2007-07-01
501;Rear Derailleur;Derailleurs;Components;53.93;Silver;121.46;1;NotSet;Rear Derailleur;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/501.jpg;Wide-link design.;2007-07-01
502;LL Touring Frame - Blue, 50;Touring Frames;Components;199.85;Blue;333.42;1;Touring;LL Touring Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/502.jpg;Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.;2007-07-01
503;LL Touring Frame - Blue, 54;Touring Frames;Components;199.85;Blue;333.42;1;Touring;LL Touring Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/503.jpg;Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.;2007-07-01
504;LL Touring Frame - Blue, 58;Touring Frames;Components;199.85;Blue;333.42;1;Touring;LL Touring Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/504.jpg;Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.;2007-07-01
505;LL Touring Frame - Blue, 62;Touring Frames;Components;199.85;Blue;333.42;1;Touring;LL Touring Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/505.jpg;Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.;2007-07-01
506;LL Touring Frame - Yellow, 44;Touring Frames;Components;199.85;Yellow;333.42;1;Touring;LL Touring Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/506.jpg;Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.;2007-07-01
518;LL Road Seat/Saddle;Saddles;Components;12.04;NotSet;27.12;1;Road;LL Road Seat/Saddle 1;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/518.jpg;Lightweight foam-padded saddle.;2007-07-01
519;ML Road Seat/Saddle;Saddles;Components;17.38;NotSet;39.14;1;Touring;ML Road Seat/Saddle 2;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/519.jpg;Rubber bumpers absorb bumps.;2007-07-01
520;HL Road Seat/Saddle;Saddles;Components;23.37;NotSet;52.64;1;Road;HL Road Seat/Saddle 2;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/520.jpg;Lightweight kevlar racing saddle. Leather.;2007-07-01
521;LL Touring Seat/Saddle;Saddles;Components;12.04;NotSet;27.12;1;Touring;LL Touring Seat/Saddle;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/521.jpg;Comfortable, ergonomically shaped gel saddle.;2007-07-01
522;ML Touring Seat/Saddle;Saddles;Components;17.38;NotSet;39.14;1;Touring;ML Touring Seat/Saddle;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/522.jpg;New design relieves pressure for long rides.;2007-07-01
523;HL Touring Seat/Saddle;Saddles;Components;23.37;NotSet;52.64;1;Touring;HL Touring Seat/Saddle;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/523.jpg;Cut-out shell for a more comfortable ride.;2007-07-01
524;LL Mountain Frame - Silver, 42;Mountain Frames;Components;144.59;Silver;264.05;1;Mountain;LL Mountain Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/524.jpg;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.;2007-07-01
525;LL Mountain Frame - Silver, 44;Mountain Frames;Components;144.59;Silver;264.05;1;Mountain;LL Mountain Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/525.jpg;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.;2007-07-01
526;LL Mountain Frame - Silver, 48;Mountain Frames;Components;144.59;Silver;264.05;1;Mountain;LL Mountain Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/526.jpg;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.;2007-07-01
527;LL Mountain Frame - Silver, 52;Mountain Frames;Components;144.59;Silver;264.05;1;Mountain;LL Mountain Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/527.jpg;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.;2007-07-01
528;Mountain Tire Tube;Tires and Tubes;Accessories;1.87;NotSet;4.99;0;Mountain;Mountain Tire Tube;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/528.jpg;Self-sealing tube.;2007-07-01
529;Road Tire Tube;Tires and Tubes;Accessories;1.49;NotSet;3.99;0;Road;Road Tire Tube;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/529.jpg;Conventional all-purpose tube.;2007-07-01
530;Touring Tire Tube;Tires and Tubes;Accessories;1.87;NotSet;4.99;0;Touring;Touring Tire Tube;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/530.jpg;General purpose tube.;2007-07-01
531;LL Mountain Frame - Black, 42;Mountain Frames;Components;136.79;Black;249.79;1;Mountain;LL Mountain Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/531.jpg;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.;2007-07-01
532;LL Mountain Frame - Black, 44;Mountain Frames;Components;136.79;Black;249.79;1;Mountain;LL Mountain Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/532.jpg;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.;2007-07-01
533;LL Mountain Frame - Black, 48;Mountain Frames;Components;136.79;Black;249.79;1;Mountain;LL Mountain Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/533.jpg;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.;2007-07-01
534;LL Mountain Frame - Black, 52;Mountain Frames;Components;136.79;Black;249.79;1;Mountain;LL Mountain Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/534.jpg;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.;2007-07-01
535;LL Mountain Tire;Tires and Tubes;Accessories;9.35;NotSet;24.99;0;Mountain;LL Mountain Tire;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/535.jpg;Comparible traction, less expensive wire bead casing.;2007-07-01
536;ML Mountain Tire;Tires and Tubes;Accessories;11.22;NotSet;29.99;0;Mountain;ML Mountain Tire;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/536.jpg;Great traction, high-density rubber.;2007-07-01
537;HL Mountain Tire;Tires and Tubes;Accessories;13.09;NotSet;35.0;0;Mountain;HL Mountain Tire;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/537.jpg;Incredible traction, lightweight carbon reinforced.;2007-07-01
538;LL Road Tire;Tires and Tubes;Accessories;8.04;NotSet;21.49;0;Road;LL Road Tire;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/538.jpg;Same great treads as more expensive tire with a less expensive wire bead casing.;2007-07-01
539;ML Road Tire;Tires and Tubes;Accessories;9.35;NotSet;24.99;0;Road;ML Road Tire;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/539.jpg;Higher density rubber.;2007-07-01
540;HL Road Tire;Tires and Tubes;Accessories;12.19;NotSet;32.6;0;Road;HL Road Tire;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/540.jpg;Lightweight carbon reinforced  for an unrivaled ride at an un-compromised weight.;2007-07-01
541;Touring Tire;Tires and Tubes;Accessories;10.84;NotSet;28.99;0;Touring;Touring Tire;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/541.jpg;High-density rubber.;2007-07-01
542;LL Mountain Pedal;Pedals;Components;17.98;Silver/Black;40.49;1;Mountain;LL Mountain Pedal;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/542.jpg;"Expanded platform so you can ride in any shoes; great for all-around riding.";2007-07-01
543;ML Mountain Pedal;Pedals;Components;27.57;Silver/Black;62.09;1;Mountain;ML Mountain Pedal;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/543.jpg;Lightweight, durable, clipless pedal with adjustable tension.;2007-07-01
544;HL Mountain Pedal;Pedals;Components;35.96;Silver/Black;80.99;1;Mountain;HL Mountain Pedal;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/544.jpg;"Stainless steel; designed to shed mud easily.";2007-07-01
545;LL Road Pedal;Pedals;Components;17.98;Silver/Black;40.49;1;Road;LL Road Pedal;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/545.jpg;Clipless pedals - aluminum.;2007-07-01
546;ML Road Pedal;Pedals;Components;27.57;Silver/Black;62.09;1;Road;ML Road Pedal;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/546.jpg;Lightweight aluminum alloy construction.;2007-07-01
547;HL Road Pedal;Pedals;Components;35.96;Silver/Black;80.99;1;Road;HL Road Pedal;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/547.jpg;Top-of-the-line clipless pedals with adjustable tension.;2007-07-01
548;Touring Pedal;Pedals;Components;35.96;Silver/Black;80.99;1;Touring;Touring Pedal;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/548.jpg;A stable pedal for all-day riding.;2007-07-01
549;ML Mountain Frame-W - Silver, 38;Mountain Frames;Components;199.38;Silver;364.09;2;Mountain;ML Mountain Frame-W;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/549.jpg;The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.;2007-07-01
550;LL Mountain Frame - Black, 40;Mountain Frames;Components;136.79;Black;249.79;2;Mountain;LL Mountain Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/550.jpg;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.;2007-07-01
551;LL Mountain Frame - Silver, 40;Mountain Frames;Components;144.59;Silver;264.05;2;Mountain;LL Mountain Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/551.jpg;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.;2007-07-01
552;Front Derailleur;Derailleurs;Components;40.62;Silver;91.49;1;NotSet;Front Derailleur;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/552.jpg;Wide-link design.;2007-07-01
553;LL Touring Handlebars;Handlebars;Components;20.46;NotSet;46.09;1;Touring;LL Touring Handlebars;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/553.jpg;Unique shape reduces fatigue for entry level riders.;2007-07-01
554;HL Touring Handlebars;Handlebars;Components;40.66;NotSet;91.57;1;Touring;HL Touring Handlebars;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/554.jpg;A light yet stiff aluminum bar for long distance riding.;2007-07-01
555;Front Brakes;Brakes;Components;47.29;Silver;106.5;1;NotSet;Front Brakes;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/555.jpg;"All-weather brake pads; provides superior stopping by applying more surface to the rim.";2007-07-01
556;LL Crankset;Cranksets;Components;77.92;Black;175.49;1;NotSet;LL Crankset;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/556.jpg;Super rigid spindle.;2007-07-01
557;ML Crankset;Cranksets;Components;113.88;Black;256.49;1;NotSet;ML Crankset;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/557.jpg;High-strength crank arm.;2007-07-01
558;HL Crankset;Cranksets;Components;179.82;Black;404.99;1;NotSet;HL Crankset;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/558.jpg;"Triple crankset; alumunim crank arm; flawless shifting.";2007-07-01
559;Chain;Chains;Components;8.99;Silver;20.24;1;NotSet;Chain;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/559.jpg;Superior shifting performance.;2007-07-01
560;Touring-2000 Blue, 60;Touring Bikes;Bikes;755.15;Blue;1214.85;4;Touring;Touring-2000;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/560.jpg;The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.;2007-07-01
561;Touring-1000 Yellow, 46;Touring Bikes;Bikes;1481.94;Yellow;2384.07;4;Touring;Touring-1000;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/561.jpg;Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.;2007-07-01
562;Touring-1000 Yellow, 50;Touring Bikes;Bikes;1481.94;Yellow;2384.07;4;Touring;Touring-1000;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/562.jpg;Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.;2007-07-01
563;Touring-1000 Yellow, 54;Touring Bikes;Bikes;1481.94;Yellow;2384.07;4;Touring;Touring-1000;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/563.jpg;Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.;2007-07-01
564;Touring-1000 Yellow, 60;Touring Bikes;Bikes;1481.94;Yellow;2384.07;4;Touring;Touring-1000;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/564.jpg;Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.;2007-07-01
565;Touring-3000 Blue, 54;Touring Bikes;Bikes;461.44;Blue;742.35;4;Touring;Touring-3000;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/565.jpg;All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.;2007-07-01
566;Touring-3000 Blue, 58;Touring Bikes;Bikes;461.44;Blue;742.35;4;Touring;Touring-3000;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/566.jpg;All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.;2007-07-01
567;Touring-3000 Blue, 62;Touring Bikes;Bikes;461.44;Blue;742.35;4;Touring;Touring-3000;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/567.jpg;All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.;2007-07-01
568;Touring-3000 Yellow, 44;Touring Bikes;Bikes;461.44;Yellow;742.35;4;Touring;Touring-3000;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/568.jpg;All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.;2007-07-01
569;Touring-3000 Yellow, 50;Touring Bikes;Bikes;461.44;Yellow;742.35;4;Touring;Touring-3000;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/569.jpg;All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.;2007-07-01
570;Touring-3000 Yellow, 54;Touring Bikes;Bikes;461.44;Yellow;742.35;4;Touring;Touring-3000;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/570.jpg;All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.;2007-07-01
571;Touring-3000 Yellow, 58;Touring Bikes;Bikes;461.44;Yellow;742.35;4;Touring;Touring-3000;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/571.jpg;All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.;2007-07-01
572;Touring-3000 Yellow, 62;Touring Bikes;Bikes;461.44;Yellow;742.35;4;Touring;Touring-3000;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/572.jpg;All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.;2007-07-01
573;Touring-1000 Blue, 46;Touring Bikes;Bikes;1481.94;Blue;2384.07;4;Touring;Touring-1000;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/573.jpg;Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.;2007-07-01
574;Touring-1000 Blue, 50;Touring Bikes;Bikes;1481.94;Blue;2384.07;4;Touring;Touring-1000;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/574.jpg;Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.;2007-07-01
575;Touring-1000 Blue, 54;Touring Bikes;Bikes;1481.94;Blue;2384.07;4;Touring;Touring-1000;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/575.jpg;Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.;2007-07-01
576;Touring-1000 Blue, 60;Touring Bikes;Bikes;1481.94;Blue;2384.07;4;Touring;Touring-1000;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/576.jpg;Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.;2007-07-01
577;Touring-2000 Blue, 46;Touring Bikes;Bikes;755.15;Blue;1214.85;4;Touring;Touring-2000;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/577.jpg;The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.;2007-07-01
578;Touring-2000 Blue, 50;Touring Bikes;Bikes;755.15;Blue;1214.85;4;Touring;Touring-2000;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/578.jpg;The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.;2007-07-01
579;Touring-2000 Blue, 54;Touring Bikes;Bikes;755.15;Blue;1214.85;4;Touring;Touring-2000;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/579.jpg;The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.;2007-07-01
580;Road-350-W Yellow, 40;Road Bikes;Bikes;1082.51;Yellow;1700.99;4;Road;Road-350-W;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/580.jpg;Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.;2007-07-01
581;Road-350-W Yellow, 42;Road Bikes;Bikes;1082.51;Yellow;1700.99;4;Road;Road-350-W;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/581.jpg;Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.;2007-07-01
582;Road-350-W Yellow, 44;Road Bikes;Bikes;1082.51;Yellow;1700.99;4;Road;Road-350-W;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/582.jpg;Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.;2007-07-01
583;Road-350-W Yellow, 48;Road Bikes;Bikes;1082.51;Yellow;1700.99;4;Road;Road-350-W;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/583.jpg;Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.;2007-07-01
584;Road-750 Black, 58;Road Bikes;Bikes;343.65;Black;539.99;4;Road;Road-750;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/584.jpg;"Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.";2007-07-01
585;Touring-3000 Blue, 44;Touring Bikes;Bikes;461.44;Blue;742.35;4;Touring;Touring-3000;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/585.jpg;All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.;2007-07-01
586;Touring-3000 Blue, 50;Touring Bikes;Bikes;461.44;Blue;742.35;4;Touring;Touring-3000;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/586.jpg;All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.;2007-07-01
587;Mountain-400-W Silver, 38;Mountain Bikes;Bikes;419.78;Silver;769.49;4;Mountain;Mountain-400-W;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/587.jpg;This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.;2007-07-01
588;Mountain-400-W Silver, 40;Mountain Bikes;Bikes;419.78;Silver;769.49;4;Mountain;Mountain-400-W;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/588.jpg;This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.;2007-07-01
589;Mountain-400-W Silver, 42;Mountain Bikes;Bikes;419.78;Silver;769.49;4;Mountain;Mountain-400-W;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/589.jpg;This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.;2007-07-01
590;Mountain-400-W Silver, 46;Mountain Bikes;Bikes;419.78;Silver;769.49;4;Mountain;Mountain-400-W;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/590.jpg;This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.;2007-07-01
591;Mountain-500 Silver, 40;Mountain Bikes;Bikes;308.22;Silver;564.99;4;Mountain;Mountain-500;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/591.jpg;Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.;2007-07-01
592;Mountain-500 Silver, 42;Mountain Bikes;Bikes;308.22;Silver;564.99;4;Mountain;Mountain-500;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/592.jpg;Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.;2007-07-01
593;Mountain-500 Silver, 44;Mountain Bikes;Bikes;308.22;Silver;564.99;4;Mountain;Mountain-500;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/593.jpg;Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.;2007-07-01
594;Mountain-500 Silver, 48;Mountain Bikes;Bikes;308.22;Silver;564.99;4;Mountain;Mountain-500;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/594.jpg;Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.;2007-07-01
